Date,Open,High,Low,Close,Adj Close,Volume
2009-06-11,90050,91850,90000,91849,91849,63700
2009-06-12,91400,91904,90800,90870,90870,45600
2009-06-15,90700,90700,89405,90700,90700,61200
2009-06-16,90490,90490,87830,89840,89840,46400
2009-06-17,89400,89475,88050,88050,88050,86400
2009-06-18,88300,88450,87500,87625,87625,65700
2009-06-19,88000,88180,86990,87250,87250,89400
2009-06-22,86800,86922,86200,86510,86510,107500
2009-06-23,86400,86725,85155,85800,85800,54700
2009-06-24,85900,87101,85850,86800,86800,130300
2009-06-25,87000,87578,85998,86705,86705,83100
2009-06-26,86800,87300,86210,86210,86210,57000
2009-06-29,87000,89790,86294,88700,88700,76400
2009-06-30,89000,90000,88500,90000,90000,80300
2009-07-01,89900,90990,89789,90490,90490,54600
2009-07-02,90100,90100,88500,89384,89384,42200
2009-07-06,88500,88600,87200,88475,88475,78100
2009-07-07,87400,88350,86990,87200,87200,63100
2009-07-08,87900,87900,85650,87000,87000,92200
2009-07-09,87400,87650,85221,85600,85600,52400
2009-07-10,85600,85932,84600,85125,85125,68800
2009-07-13,85932,88850,85650,88495,88495,88300
2009-07-14,88800,89400,88150,89400,89400,64500
2009-07-15,89510,90975,89510,90560,90560,117200
2009-07-16,90560,90745,89800,90245,90245,52000
2009-07-17,90450,90800,90110,90500,90500,40800
2009-07-20,90500,91350,90500,91150,91150,63000
2009-07-21,91200,91989,91200,91750,91750,80200
2009-07-22,91420,92000,91080,92000,92000,53500
2009-07-23,91800,93500,91722,93500,93500,114400
2009-07-24,93400,95300,93220,95300,95300,108800
2009-07-27,95500,95975,94650,95700,95700,60800
2009-07-28,94600,95500,94550,95397,95397,50700
2009-07-29,95000,95280,94810,95250,95250,42200
2009-07-30,95900,97900,95750,96795,96795,118100
2009-07-31,97700,97700,96705,97000,97000,67000
2009-08-03,97950,100501,97802,100000,100000,156100
2009-08-04,99950,100845,99310,100310,100310,127400
2009-08-05,100400,106128,100400,104800,104800,153600
2009-08-06,106000,107613,103407,106950,106950,193900
2009-08-07,106500,108450,105100,108100,108100,188100
2009-08-10,106900,106999,101200,104000,104000,119000
2009-08-11,102165,102500,99410,100900,100900,83500
2009-08-12,101000,103400,100750,101000,101000,86000
2009-08-13,101800,103000,101700,102150,102150,67700
2009-08-14,102800,102800,101020,101400,101400,59900
2009-08-17,99100,99899,96500,99000,99000,65200
2009-08-18,99100,100940,99000,100940,100940,58400
2009-08-19,99891,101998,99602,100100,100100,59200
2009-08-20,101200,101200,99400,100000,100000,36200
2009-08-21,100800,101600,100700,101400,101400,56800
2009-08-24,102000,102840,100900,100900,100900,55700
2009-08-25,102000,102490,101010,101150,101150,54500
2009-08-26,101800,101800,100270,100388,100388,37300
2009-08-27,100400,100518,98510,99700,99700,83700
2009-08-28,100800,101000,99925,100400,100400,55200
2009-08-31,100300,100850,98600,100850,100850,72900
2009-09-01,100350,100400,97390,98600,98600,86100
2009-09-02,97580,98208,95270,98200,98200,48700
2009-09-03,98800,98900,97110,97850,97850,64400
2009-09-04,97350,98000,97016,98000,98000,45600
2009-09-08,98800,98995,97555,97560,97560,44700
2009-09-09,97900,99052,97300,98400,98400,62700
2009-09-10,99500,99590,98631,99090,99090,53900
2009-09-11,99490,99600,99000,99000,99000,52300
2009-09-14,98500,99595,98300,98750,98750,53000
2009-09-15,98900,100399,98826,100000,100000,100100
2009-09-16,100800,103971,100744,103000,103000,156500
2009-09-17,103900,104875,101900,102990,102990,90200
2009-09-18,102400,103578,101810,102200,102200,109100
2009-09-21,101800,102311,100660,100660,100660,57500
2009-09-22,101800,102900,100510,102900,102900,142500
2009-09-23,103000,103269,101741,102000,102000,144100
2009-09-24,101900,102500,100701,101030,101030,57100
2009-09-25,100600,100800,98650,99112,99112,141500
2009-09-28,99900,100700,99651,100260,100260,70800
2009-09-29,100000,101900,99756,101550,101550,129900
2009-09-30,101750,101949,100508,101000,101000,57200
2009-10-01,100300,101000,97900,99850,99850,85700
2009-10-02,98010,99500,97870,99500,99500,49300
2009-10-05,99201,100400,98697,100000,100000,85300
2009-10-06,100450,101400,100255,100255,100255,109600
2009-10-07,100750,100750,99675,100400,100400,55100
2009-10-08,100900,101140,100322,100402,100402,49600
2009-10-09,100300,100300,99600,100000,100000,41100
2009-10-12,100190,100450,99715,99950,99950,69200
2009-10-13,99879,100635,99705,100590,100590,89600
2009-10-14,101200,102240,100920,102000,102000,97900
2009-10-15,101600,102370,101260,102370,102370,56300
2009-10-16,101772,101890,100557,100557,100557,74900
2009-10-19,100557,101200,100490,101000,101000,106900
2009-10-20,100950,101100,100008,100290,100290,67400
2009-10-21,100287,100698,100000,100000,100000,61200
2009-10-22,100000,101200,99350,101200,101200,154700
2009-10-23,101200,101700,99885,100600,100600,117800
2009-10-26,100000,101100,99950,100070,100070,96800
2009-10-27,100070,100360,99800,100000,100000,61700
2009-10-28,99850,100100,99500,99790,99790,39000
2009-10-29,100300,100318,99900,100180,100180,74300
2009-10-30,100200,100990,98590,99000,99000,113500
2009-11-02,99750,99810,98400,98750,98750,104700
2009-11-03,99900,100542,99480,100450,100450,177800
2009-11-04,101100,103500,101030,101530,101530,238000
2009-11-05,102500,102600,99988,101900,101900,248800
2009-11-06,101178,103621,101178,102400,102400,206900
2009-11-09,104000,105980,102600,102600,102600,241800
2009-11-10,103000,103400,101659,101700,101700,88900
2009-11-11,102000,102725,101760,101760,101760,91200
2009-11-12,101800,102300,101650,102000,102000,51500
2009-11-13,102069,102900,101901,102055,102055,64600
2009-11-16,103000,103230,102420,103000,103000,78300
2009-11-17,103000,103274,102790,103100,103100,68100
2009-11-18,103200,104101,103199,103875,103875,96700
2009-11-19,103600,103895,102870,103895,103895,83400
2009-11-20,103210,103750,103095,103250,103250,69200
2009-11-23,103950,104388,102922,103380,103380,76000
2009-11-24,103700,103700,101940,102700,102700,109700
2009-11-25,102700,102855,101890,102008,102008,51400
2009-11-27,101050,101906,100764,101001,101001,66500
2009-11-30,100750,101000,100000,100600,100600,87100
2009-12-01,101300,101300,100430,100450,100450,53900
2009-12-02,100840,100930,99997,100060,100060,169400
2009-12-03,100200,100400,98650,99000,99000,177500
2009-12-04,99300,99830,99100,99689,99689,88000
2009-12-07,99250,100200,99243,99500,99500,91700
2009-12-08,99490,99748,99025,99748,99748,132600
2009-12-09,99603,99680,98430,98500,98500,91000
2009-12-10,98802,99291,97950,98399,98399,125100
2009-12-11,99425,99425,98201,99000,99000,101500
2009-12-14,99700,99700,98725,99400,99400,81900
2009-12-15,99300,99500,98818,99500,99500,82200
2009-12-16,99600,99864,99220,99825,99825,96900
2009-12-17,99198,99319,98410,98989,98989,110600
2009-12-18,98700,100899,98076,100899,100899,268900
2009-12-21,99200,99500,98800,98800,98800,129400
2009-12-22,99150,99400,98715,98900,98900,103200
2009-12-23,98500,99083,98410,98725,98725,59600
2009-12-24,98700,99400,98100,98895,98895,49900
2009-12-28,98200,98994,98141,98530,98530,102600
2009-12-29,98400,98870,98400,98550,98550,75700
2009-12-30,98500,98800,98400,98700,98700,52500
2009-12-31,99190,99280,98632,99200,99200,82400
2010-01-04,99350,99910,99201,99600,99600,133500
2010-01-05,99790,100001,99550,99710,99710,118900
2010-01-06,100000,100000,99500,99850,99850,57900
2010-01-07,99594,100000,99594,100000,100000,56800
2010-01-08,99900,100300,99700,100300,100300,50400
2010-01-11,100100,100750,99320,99999,99999,194600
2010-01-12,99505,99949,99350,99350,99350,223100
2010-01-13,99400,99949,99150,99150,99150,101700
2010-01-14,99160,99480,98920,99000,99000,142800
2010-01-15,99000,99363,97205,97500,97500,265800
2010-01-19,98700,100145,97580,100030,100030,341800
2010-01-20,100100,105001,100000,104200,104200,646300
2010-01-21,106200,109995,104300,108850,108850,444200
2010-01-22,109720,109720,103902,105000,105000,344400
2010-01-25,107400,107500,102290,103200,103200,343900
2010-01-26,104800,104800,101751,101751,101751,203000
2010-01-27,109100,109670,104935,107000,107000,703300
2010-01-28,107500,111000,107500,111000,111000,578700
2010-01-29,111405,116650,111405,114600,114600,676900
2010-02-01,116640,116910,111909,113138,113138,653600
2010-02-02,112700,114177,112335,112800,112800,504400
2010-02-03,112885,112991,111250,111700,111700,447100
2010-02-04,110300,110444,108026,108900,108900,493200
2010-02-05,108260,110505,107416,110000,110000,481100
2010-02-08,110640,111710,109400,111111,111111,607500
2010-02-09,111925,111937,110858,111700,111700,1036400
2010-02-10,111200,111799,111200,111550,111550,455600
2010-02-11,111711,115180,111300,114950,114950,593300
2010-02-12,115555,116337,111905,114000,114000,2740200
2010-02-16,113800,114228,113450,113964,113964,398900
2010-02-17,114300,114618,113140,114500,114500,195200
2010-02-18,114100,115050,113800,115000,115000,325800
2010-02-19,114955,118950,114840,117750,117750,493500
2010-02-22,118500,120038,117514,119260,119260,394100
2010-02-23,118800,120021,118400,118400,118400,358800
2010-02-24,119350,119978,118217,119500,119500,362100
2010-02-25,118100,119012,117997,118800,118800,259500
2010-02-26,119600,120155,118643,119800,119800,324900
2010-03-01,119850,122893,118700,122801,122801,271400
2010-03-02,123253,124094,121000,121000,121000,469600
2010-03-03,121740,124700,121120,124450,124450,184300
2010-03-04,124469,124949,123640,124080,124080,152100
2010-03-05,124550,125050,124296,125000,125000,220700
2010-03-08,125224,125253,123800,123800,123800,232300
2010-03-09,123700,124020,123090,123590,123590,179000
2010-03-10,123705,124177,122500,123250,123250,116500
2010-03-11,122700,123550,122055,123453,123453,154500
2010-03-12,124065,140711,122546,123200,123200,210400
2010-03-15,123390,123835,122732,123000,123000,112600
2010-03-16,123500,123727,122660,123575,123575,159700
2010-03-17,123800,123894,123048,123757,123757,107400
2010-03-18,123465,123623,122976,123356,123356,130800
2010-03-19,124095,124428,122625,122625,122625,216200
2010-03-22,122000,123515,121650,123500,123500,88500
2010-03-23,123485,123500,122575,123430,123430,104700
2010-03-24,123057,123057,121500,122090,122090,73500
2010-03-25,122415,123385,122030,122650,122650,152700
2010-03-26,122600,123180,121481,121988,121988,89500
2010-03-29,122400,122892,122375,122600,122600,107100
2010-03-30,122300,122720,122122,122459,122459,64300
2010-03-31,121800,122350,121186,121800,121800,76600
2010-04-01,122210,122898,121575,122420,122420,51700
2010-04-05,122595,122908,121475,121700,121700,107300
2010-04-06,121301,121485,120766,121205,121205,101100
2010-04-07,121065,121115,119332,119800,119800,62900
2010-04-08,119300,119560,118693,119400,119400,58400
2010-04-09,119455,121050,119366,121050,121050,64700
2010-04-12,121038,121610,120236,120465,120465,37300
2010-04-13,120950,121000,119580,120855,120855,67000
2010-04-14,120851,121574,120600,121100,121100,64900
2010-04-15,121090,121145,119747,119750,119750,80200
2010-04-16,119806,120331,113506,118400,118400,112400
2010-04-19,116410,119357,116410,119135,119135,58800
2010-04-20,119725,120177,119001,119600,119600,75700
2010-04-21,119900,120025,117229,118280,118280,101200
2010-04-22,116866,118400,116050,118400,118400,121400
2010-04-23,117775,119000,116966,119000,119000,91900
2010-04-26,118995,119499,118475,118760,118760,86600
2010-04-27,117460,117920,114820,114950,114950,114200
2010-04-28,115200,116499,115200,115625,115625,67300
2010-04-29,116900,117128,116395,116801,116801,84500
2010-04-30,117400,117640,115325,115325,115325,67400
2010-05-03,116190,117950,116190,117430,117430,59100
2010-05-04,117100,117100,114499,114800,114800,60600
2010-05-05,113500,115365,113150,114950,114950,90500
2010-05-06,114543,115726,108565,113500,113500,139100
2010-05-07,111550,113661,109187,111500,111500,115500
2010-05-10,116290,117445,115050,117290,117290,92100
2010-05-11,116300,118116,115465,116100,116100,64200
2010-05-12,116230,117743,115810,117000,117000,48500
2010-05-13,116500,117131,115850,115900,115900,51800
2010-05-14,115350,115597,113064,114150,114150,76400
2010-05-17,114000,114700,112520,114225,114225,60600
2010-05-18,114750,116000,112900,113300,113300,44700
2010-05-19,112503,114437,111400,113700,113700,96700
2010-05-20,111200,111804,108650,108650,108650,106700
2010-05-21,106885,109850,106040,109000,109000,134800
2010-05-24,108150,108768,106099,106102,106102,88300
2010-05-25,105148,106266,102751,105625,105625,154200
2010-05-26,107100,107100,105075,105075,105075,121600
2010-05-27,106950,110068,106866,109625,109625,103000
2010-05-28,108000,109129,105910,105910,105910,79300
2010-06-01,105389,107874,105000,105131,105131,71600
2010-06-02,105800,108500,105330,108500,108500,54300
2010-06-03,108600,108955,106957,108480,108480,73500
2010-06-04,106900,106900,104750,104950,104950,60800
2010-06-07,105250,106442,104800,105120,105120,40000
2010-06-08,105600,109250,104502,109200,109200,63400
2010-06-09,108991,110343,107029,107766,107766,66000
2010-06-10,108781,111236,108781,111050,111050,70100
2010-06-11,110350,112025,110000,111300,111300,113400
2010-06-14,112000,113611,111935,112200,112200,114600
2010-06-15,112486,115906,112190,115550,115550,127600
2010-06-16,115000,116455,114787,116455,116455,74800
2010-06-17,116322,118970,116322,118970,118970,111800
2010-06-18,119020,120000,118827,120000,120000,182400
2010-06-21,119800,120632,118829,119375,119375,104200
2010-06-22,119401,120449,118683,118775,118775,135200
2010-06-23,119000,119765,116800,118305,118305,61700
2010-06-24,118000,119617,117394,118200,118200,64800
2010-06-25,119000,122300,118986,122300,122300,331200
2010-06-28,121600,121999,121200,121200,121200,175000
2010-06-29,120300,121950,119405,120199,120199,160200
2010-06-30,119530,121102,119085,120000,120000,122400
2010-07-01,119394,119499,116975,118095,118095,142800
2010-07-02,118000,118703,115037,115500,115500,78600
2010-07-06,116700,118306,115165,116505,116505,89200
2010-07-07,116350,119899,115895,119889,119889,88400
2010-07-08,119474,119890,118100,118900,118900,119600
2010-07-09,118500,119750,118350,119700,119700,67200
2010-07-12,119025,119659,118000,119205,119205,51200
2010-07-13,119675,120266,118653,119844,119844,188800
2010-07-14,119800,119800,118698,119020,119020,87400
2010-07-15,119144,119910,117700,119670,119670,83600
2010-07-16,118800,119100,115494,115815,115815,62300
2010-07-19,115815,116585,114660,116141,116141,48000
2010-07-20,114700,117665,114451,117350,117350,48200
2010-07-21,117680,117825,114448,114875,114875,51700
2010-07-22,116500,117641,115965,117600,117600,92400
2010-07-23,117400,118336,116705,118014,118014,99800
2010-07-26,118500,119110,117410,118000,118000,147200
2010-07-27,118345,118345,117500,117700,117700,83800
2010-07-28,117945,118019,116400,116615,116615,32800
2010-07-29,117500,118200,115867,116866,116866,86700
2010-07-30,116050,117625,116050,117000,117000,94600
2010-08-02,118400,119900,117898,119900,119900,136700
2010-08-03,119600,120100,119341,119704,119704,92400
2010-08-04,119810,121227,119734,121200,121200,69300
2010-08-05,120000,121385,119810,121385,121385,90600
2010-08-06,120000,121100,118272,120600,120600,50800
2010-08-09,121273,121273,119800,121039,121039,57100
2010-08-10,120186,120488,118697,119740,119740,38300
2010-08-11,118400,118400,116200,116480,116480,51700
2010-08-12,115700,116200,115000,115531,115531,44700
2010-08-13,115383,116295,115167,115180,115180,28300
2010-08-16,114727,115868,114235,115260,115260,23400
2010-08-17,115800,117295,115627,116390,116390,30500
2010-08-18,116100,119235,116100,118455,118455,66200
2010-08-19,117900,117940,116099,116305,116305,47500
2010-08-20,115800,117199,115400,116700,116700,44900
2010-08-23,116600,117000,115882,115890,115890,18300
2010-08-24,114462,116171,113968,114995,114995,61200
2010-08-25,114656,115506,113622,115106,115106,72400
2010-08-26,115200,115689,114000,114433,114433,43400
2010-08-27,115600,118100,115058,118100,118100,97500
2010-08-30,117550,118462,116785,116858,116858,31200
2010-08-31,116800,118675,116276,118675,118675,54100
2010-09-01,118900,121480,118446,121300,121300,205700
2010-09-02,120936,122002,120434,121000,121000,63400
2010-09-03,121940,122465,120740,122300,122300,99400
2010-09-07,121600,122263,121150,121150,121150,39300
2010-09-08,121560,122561,121560,122411,122411,73400
2010-09-09,122859,123655,122547,123500,123500,95000
2010-09-10,123500,124025,123136,123977,123977,71000
2010-09-13,124000,125025,124000,125000,125000,148100
2010-09-14,124895,125319,124402,124510,124510,107800
2010-09-15,124407,125300,123764,125300,125300,50300
2010-09-16,125030,125210,124397,125210,125210,32100
2010-09-17,125500,126199,124415,125000,125000,114400
2010-09-20,124300,125493,124300,125160,125160,74000
2010-09-21,125247,125667,124375,124865,124865,74600
2010-09-22,124798,125200,123510,123820,123820,30900
2010-09-23,122844,124084,121561,121785,121785,35100
2010-09-24,123240,128730,122994,124850,124850,164800
2010-09-27,125274,125758,124177,124220,124220,50000
2010-09-28,124500,125001,123365,124495,124495,35600
2010-09-29,123800,124950,123340,123617,123617,29200
2010-09-30,124034,125528,123906,124500,124500,45100
2010-10-01,124850,125150,123545,123914,123914,48200
2010-10-04,123645,124240,122360,123200,123200,37500
2010-10-05,123905,125560,122815,125035,125035,73500
2010-10-06,125200,125255,124201,125136,125136,45400
2010-10-07,125706,125706,123965,124650,124650,50900
2010-10-08,124630,125010,124000,124625,124625,66600
2010-10-11,124699,124868,123912,124320,124320,15600
2010-10-12,123800,125020,123500,124967,124967,37400
2010-10-13,125122,125770,124925,125410,125410,82200
2010-10-14,125585,126568,124887,125612,125612,65700
2010-10-15,126500,126500,124503,124800,124800,74900
2010-10-18,124800,125344,124090,125150,125150,67800
2010-10-19,124495,125080,123101,123500,123500,52700
2010-10-20,123805,124741,123453,124235,124235,74300
2010-10-21,124690,125200,123731,124461,124461,75400
2010-10-22,124820,125070,123875,124980,124980,45900
2010-10-25,125595,125894,124972,125030,125030,49300
2010-10-26,124695,124695,121882,123455,123455,77700
2010-10-27,122495,122548,120201,120655,120655,74100
2010-10-28,121075,121550,120025,120025,120025,86300
2010-10-29,120030,120234,118201,119300,119300,55000
2010-11-01,119500,121861,119416,119700,119700,60800
2010-11-02,120600,120845,119999,120694,120694,65000
2010-11-03,121450,122176,120300,121805,121805,76300
2010-11-04,123375,124594,122010,124480,124480,137700
2010-11-05,123890,125649,123800,125560,125560,117100
2010-11-08,124450,124500,122920,123365,123365,54000
2010-11-09,123515,123515,120948,121265,121265,47100
2010-11-10,120935,123165,120935,122600,122600,61800
2010-11-11,122200,122358,120780,121525,121525,42300
2010-11-12,121450,121450,120295,120351,120351,44500
2010-11-15,120326,121472,120145,120145,120145,59000
2010-11-16,120025,120447,119520,120039,120039,64600
2010-11-17,120060,120464,119310,119310,119310,46300
2010-11-18,120400,121446,120053,121215,121215,94700
2010-11-19,121000,121525,120448,121300,121300,40500
2010-11-22,120350,120690,119538,119980,119980,41800
2010-11-23,119445,119796,118500,118575,118575,73300
2010-11-24,119668,120500,119209,120500,120500,47500
2010-11-26,119300,119750,119118,119450,119450,12500
2010-11-29,118693,119750,118259,119750,119750,44500
2010-11-30,118700,120860,118700,120200,120200,82300
2010-12-01,121122,121541,120417,121100,121100,85300
2010-12-02,121200,122070,121158,122000,122000,95700
2010-12-03,121558,121700,120317,121400,121400,42500
2010-12-06,121200,121200,120336,120700,120700,39800
2010-12-07,121348,121698,119700,119715,119715,51600
2010-12-08,119715,120775,119250,120775,120775,43200
2010-12-09,120875,121065,119800,120750,120750,51300
2010-12-10,120175,121029,119750,120800,120800,36100
2010-12-13,120673,121270,120300,120300,120300,89600
2010-12-14,120658,120940,119877,120200,120200,38500
2010-12-15,119990,120200,119200,119200,119200,54900
2010-12-16,119300,119850,118886,119680,119680,49100
2010-12-17,119350,120078,119011,119150,119150,60800
2010-12-20,119530,119992,118995,119500,119500,37200
2010-12-21,119750,120831,119405,120750,120750,64400
2010-12-22,120760,121029,119751,120171,120171,75400
2010-12-23,119700,119960,119510,119750,119750,52100
2010-12-27,119500,120225,119494,120160,120160,40000
2010-12-28,120152,120334,119835,119925,119925,34600
2010-12-29,119700,120063,119611,119700,119700,20600
2010-12-30,119800,119800,118913,119100,119100,43700
2010-12-31,118900,120450,118789,120450,120450,50700
2011-01-03,120550,120815,120325,120498,120498,126300
2011-01-04,120550,120550,119636,120200,120200,73200
2011-01-05,119700,121332,119700,121300,121300,71500
2011-01-06,121426,121426,120600,120600,120600,29600
2011-01-07,120968,121099,119261,119681,119681,39600
2011-01-10,119690,119901,118792,119558,119558,37300
2011-01-11,119420,120076,118888,119005,119005,53700
2011-01-12,119800,121006,119625,120910,120910,120200
2011-01-13,120760,121288,120434,121200,121200,38200
2011-01-14,121000,122475,120870,122475,122475,85300
2011-01-18,122100,123100,122100,122810,122810,47100
2011-01-19,122400,122640,120730,121250,121250,47900
2011-01-20,121213,122050,120800,121050,121050,36600
2011-01-21,121826,121826,120200,120526,120526,32800
2011-01-24,121850,125036,121850,124400,124400,136400
2011-01-25,123800,124875,123320,124680,124680,41600
2011-01-26,124750,125000,124335,124550,124550,66000
2011-01-27,124150,124820,124055,124300,124300,25100
2011-01-28,124300,124960,122351,122624,122624,38800
2011-01-31,122710,123400,122318,122425,122425,41000
2011-02-01,123000,125225,123000,125200,125200,62000
2011-02-02,124700,125720,123635,123710,123710,71300
2011-02-03,123650,125055,123325,124600,124600,38400
2011-02-04,124373,124900,123803,124890,124890,31300
2011-02-07,125000,126200,125000,126200,126200,53600
2011-02-08,126243,126927,125590,126437,126437,45000
2011-02-09,126000,126149,125085,125830,125830,44300
2011-02-10,125899,126720,125200,126650,126650,40200
2011-02-11,126300,127400,125571,127400,127400,70400
2011-02-14,127489,128219,127150,127850,127850,38700
2011-02-15,127500,128188,126752,127510,127510,40300
2011-02-16,127750,128000,126900,127275,127275,33300
2011-02-17,127075,127919,126930,127440,127440,30600
2011-02-18,127250,127720,127087,127640,127640,31800
2011-02-22,126110,127000,124500,125055,125055,61800
2011-02-23,124650,125301,123255,124208,124208,54900
2011-02-24,124400,125764,123850,125028,125028,34600
2011-02-25,125249,127841,125163,127550,127550,48500
2011-02-28,129000,131463,128629,131300,131300,121900
2011-03-01,131400,131400,127528,128050,128050,45400
2011-03-02,127850,128671,127011,127400,127400,30400
2011-03-03,128900,130304,128323,130015,130015,43300
2011-03-04,129900,130185,127524,128200,128200,35100
2011-03-07,128500,129323,127540,127630,127630,39400
2011-03-08,128035,129700,127820,129538,129538,40900
2011-03-09,129245,129285,128256,129074,129074,27800
2011-03-10,128000,128300,127500,127690,127690,42600
2011-03-11,126400,128284,126175,128000,128000,50300
2011-03-14,126616,127101,125746,126400,126400,59200
2011-03-15,124719,124900,122549,123600,123600,88400
2011-03-16,124200,124200,121500,121600,121600,88100
2011-03-17,123075,124560,122776,124025,124025,46600
2011-03-18,125401,126474,124369,124700,124700,69400
2011-03-21,126245,127777,125680,127776,127776,49300
2011-03-22,127875,128251,127376,127415,127415,30100
2011-03-23,127200,127715,125838,127157,127157,47900
2011-03-24,127520,128006,127193,127750,127750,37300
2011-03-25,127950,127988,127259,127869,127869,23400
2011-03-28,127346,128000,126544,126630,126630,42200
2011-03-29,126200,127010,125705,127010,127010,21300
2011-03-30,127222,128250,127064,128103,128103,42400
2011-03-31,125956,126664,125170,125300,125300,97300
2011-04-01,126000,126100,124982,125360,125360,54800
2011-04-04,125751,125751,124000,124653,124653,49700
2011-04-05,124350,124350,122800,123100,123100,73500
2011-04-06,123500,123500,122469,122942,122942,54200
2011-04-07,122765,123286,122256,122887,122887,56400
2011-04-08,123005,123200,122426,122775,122775,38300
2011-04-11,122750,123559,122707,123497,123497,43700
2011-04-12,122805,123200,122281,122545,122545,40400
2011-04-13,122855,122855,121172,121227,121227,41400
2011-04-14,120850,121510,120757,121247,121247,30100
2011-04-15,121925,122200,121150,121266,121266,35600
2011-04-18,120200,120656,119683,120525,120525,80500
2011-04-19,120600,121086,120070,120759,120759,69300
2011-04-20,122000,122815,121740,122472,122472,68400
2011-04-21,123185,123691,122600,123691,123691,51400
2011-04-25,123415,123759,122856,123445,123445,30300
2011-04-26,123745,124760,123482,124450,124450,51800
2011-04-27,124281,124570,123600,124449,124449,45300
2011-04-28,124500,124920,123990,124805,124805,53200
2011-04-29,125000,125599,124677,124750,124750,41900
2011-05-02,123100,123510,122263,122832,122832,49200
2011-05-03,122508,123440,122209,123440,123440,36000
2011-05-04,123830,123830,121920,122310,122310,51900
2011-05-05,121520,122000,119300,119355,119355,51300
2011-05-06,120950,122243,120250,120280,120280,49700
2011-05-09,120650,122118,120304,121190,121190,24400
2011-05-10,121540,122000,120916,121924,121924,35800
2011-05-11,121601,121739,119999,120175,120175,32700
2011-05-12,119990,121530,119650,121020,121020,31200
2011-05-13,121141,121625,119350,119493,119493,43800
2011-05-16,119033,120264,118950,119100,119100,40700
2011-05-17,118770,118965,117875,118334,118334,69300
2011-05-18,118440,119485,118393,119345,119345,33500
2011-05-19,119800,119800,118350,118861,118861,22400
2011-05-20,118300,119327,118000,118045,118045,28700
2011-05-23,117205,117433,116431,116975,116975,41600
2011-05-24,117000,117349,116375,116375,116375,31100
2011-05-25,116025,117755,115860,117200,117200,48100
2011-05-26,116630,118059,116284,117598,117598,22000
2011-05-27,117883,117883,116500,117095,117095,22400
2011-05-31,117505,118775,117501,118775,118775,38300
2011-06-01,118020,118340,115580,115705,115705,55900
2011-06-02,115993,116910,115575,115790,115790,34000
2011-06-03,114675,115462,114218,114380,114380,44100
2011-06-06,114235,114235,112866,113052,113052,48800
2011-06-07,113342,113862,112120,112120,112120,52600
2011-06-08,112101,112575,111420,111515,111515,64100
2011-06-09,111910,113146,111582,112548,112548,34600
2011-06-10,112020,112020,110654,111045,111045,50800
2011-06-13,111111,111756,110615,111495,111495,42200
2011-06-14,112575,113676,112051,112702,112702,43000
2011-06-15,111855,112025,109925,110700,110700,111000
2011-06-16,111000,113000,110834,113000,113000,82700
2011-06-17,113500,113850,112960,113250,113250,103600
2011-06-20,113334,114800,113240,114250,114250,57700
2011-06-21,115150,115206,114285,114790,114790,47600
2011-06-22,114317,114678,113936,114122,114122,21900
2011-06-23,113125,113589,111800,113415,113415,41200
2011-06-24,113135,113700,112040,113100,113100,27100
2011-06-27,113440,114564,113306,113600,113600,42200
2011-06-28,114194,114650,113800,114650,114650,45000
2011-06-29,114650,115540,114465,115540,115540,41900
2011-06-30,115416,116212,114849,116105,116105,31300
2011-07-01,115230,117250,115100,117050,117050,40900
2011-07-05,116600,116799,115492,115860,115860,47900
2011-07-06,115442,115794,114285,114800,114800,46100
2011-07-07,115780,116865,115364,116640,116640,76500
2011-07-08,115381,115461,114575,115050,115050,36400
2011-07-11,114050,114396,112545,112950,112950,34900
2011-07-12,112819,115117,112819,113600,113600,37900
2011-07-13,114260,115402,114257,114850,114850,27900
2011-07-14,114750,115017,114085,114100,114100,38700
2011-07-15,114100,114289,112450,113050,113050,26000
2011-07-18,112700,112995,112150,112650,112650,29500
2011-07-19,112800,114358,112784,114321,114321,43000
2011-07-20,114321,115320,113806,114150,114150,27300
2011-07-21,114510,116322,114510,115920,115920,76200
2011-07-22,116007,116097,114973,115750,115750,20200
2011-07-25,114150,114432,113575,113845,113845,34200
2011-07-26,113500,113941,113199,113290,113290,30400
2011-07-27,112719,113000,112005,112050,112050,72500
2011-07-28,112000,113200,111777,112336,112336,40200
2011-07-29,111500,112437,111246,111500,111500,81000
2011-08-01,113400,113445,111425,112250,112250,90800
2011-08-02,111922,112040,110111,110400,110400,79300
2011-08-03,110388,111125,109300,110957,110957,110700
2011-08-04,109760,110115,106250,106750,106750,115300
2011-08-05,107500,109159,105220,107300,107300,108800
2011-08-08,105144,106600,100265,101000,101000,196900
2011-08-09,102902,109271,101000,109100,109100,130300
2011-08-10,106010,106232,101665,102450,102450,119900
2011-08-11,103295,109603,102612,107100,107100,108100
2011-08-12,108500,109640,106750,107600,107600,72100
2011-08-15,108025,108944,107300,108600,108600,48500
2011-08-16,107700,108283,106494,107839,107839,46500
2011-08-17,108501,110000,107900,108575,108575,53600
2011-08-18,105500,106000,103276,104814,104814,80600
2011-08-19,103040,105790,102427,102600,102600,93600
2011-08-22,104000,104601,101611,101880,101880,76900
2011-08-23,101880,104440,101625,103850,103850,69300
2011-08-24,104000,106350,103724,106350,106350,61500
2011-08-25,106827,107533,103000,103491,103491,62800
